Ledger location: .anchor/test-ledger
Log: .anchor/test-ledger/validator.log
Initializing...
Waiting for fees to stabilize 1...
Waiting for fees to stabilize 2...
Connecting...
Identity: 7EhUbsNVQufW6aiqqcUztW3Tv4tmb3EGfmXmyrFmMgfT
Genesis Hash: BmCrXRaax3zQB1BLcQekzRv8tcsXa5386otbnA5Lwrqn
Version: 3.0.13
Shred Version: 62861
Gossip Address: 127.0.0.1:8000
TPU Address: 127.0.0.1:8003
JSON RPC URL: http://127.0.0.1:8899
WebSocket PubSub URL: ws://127.0.0.1:8900
00:00:11 | Processed Slot: 22 | Confirmed Slot: 22 | Finalized Slot: 0 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 21 | ◎499.999895000
00:00:11 | Processed Slot: 23 | Confirmed Slot: 23 | Finalized Slot: 0 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 22 | ◎499.999890000
00:00:11 | Processed Slot: 23 | Confirmed Slot: 23 | Finalized Slot: 0 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 22 | ◎499.999890000
00:00:12 | Processed Slot: 24 | Confirmed Slot: 24 | Finalized Slot: 0 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 23 | ◎499.999885000
00:00:12 | Processed Slot: 25 | Confirmed Slot: 24 | Finalized Slot: 0 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 24 | ◎499.999885000
00:00:12 | Processed Slot: 25 | Confirmed Slot: 25 | Finalized Slot: 0 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 24 | ◎499.999880000
00:00:12 | Processed Slot: 26 | Confirmed Slot: 26 | Finalized Slot: 0 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 25 | ◎499.999875000
00:00:13 | Processed Slot: 27 | Confirmed Slot: 26 | Finalized Slot: 0 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 26 | ◎499.999875000
00:00:13 | Processed Slot: 27 | Confirmed Slot: 27 | Finalized Slot: 0 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 26 | ◎499.999870000
00:00:13 | Processed Slot: 28 | Confirmed Slot: 28 | Finalized Slot: 0 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 27 | ◎499.999865000
00:00:13 | Processed Slot: 28 | Confirmed Slot: 28 | Finalized Slot: 0 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 27 | ◎499.999865000
00:00:14 | Processed Slot: 29 | Confirmed Slot: 29 | Finalized Slot: 0 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 28 | ◎499.999860000
00:00:14 | Processed Slot: 30 | Confirmed Slot: 30 | Finalized Slot: 0 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 30 | ◎499.999860000
00:00:14 | Processed Slot: 30 | Confirmed Slot: 30 | Finalized Slot: 0 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 30 | ◎499.999860000
00:00:14 | Processed Slot: 31 | Confirmed Slot: 31 | Finalized Slot: 0 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 55 | ◎499.999915000
00:00:15 | Processed Slot: 31 | Confirmed Slot: 31 | Finalized Slot: 0 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 55 | ◎499.999915000
00:00:15 | Processed Slot: 32 | Confirmed Slot: 32 | Finalized Slot: 1 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 97 | ◎500.000012500
00:00:15 | Processed Slot: 33 | Confirmed Slot: 33 | Finalized Slot: 2 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 138 | ◎500.000107500
00:00:15 | Processed Slot: 33 | Confirmed Slot: 33 | Finalized Slot: 2 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 138 | ◎500.000107500
00:00:16 | Processed Slot: 34 | Confirmed Slot: 34 | Finalized Slot: 3 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 180 | ◎500.000205000
00:00:16 | Processed Slot: 35 | Confirmed Slot: 35 | Finalized Slot: 4 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 222 | ◎500.000302500
00:00:16 | Processed Slot: 35 | Confirmed Slot: 35 | Finalized Slot: 4 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 222 | ◎500.000302500
00:00:16 | Processed Slot: 36 | Confirmed Slot: 36 | Finalized Slot: 5 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 240 | ◎500.000340000
00:00:17 | Processed Slot: 36 | Confirmed Slot: 36 | Finalized Slot: 5 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 240 | ◎500.000340000
00:00:17 | Processed Slot: 37 | Confirmed Slot: 37 | Finalized Slot: 6 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 241 | ◎500.000335000
00:00:17 | Processed Slot: 38 | Confirmed Slot: 38 | Finalized Slot: 7 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 242 | ◎500.000330000
00:00:17 | Processed Slot: 38 | Confirmed Slot: 38 | Finalized Slot: 7 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 242 | ◎500.000330000
00:00:18 | Processed Slot: 39 | Confirmed Slot: 39 | Finalized Slot: 8 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 244 | ◎500.000330000
00:00:18 | Processed Slot: 40 | Confirmed Slot: 40 | Finalized Slot: 9 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 246 | ◎500.000330000
00:00:18 | Processed Slot: 40 | Confirmed Slot: 40 | Finalized Slot: 9 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 246 | ◎500.000330000
00:00:18 | Processed Slot: 41 | Confirmed Slot: 41 | Finalized Slot: 10 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 255 | ◎500.000345000
00:00:19 | Processed Slot: 41 | Confirmed Slot: 41 | Finalized Slot: 10 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 255 | ◎500.000345000
00:00:19 | Processed Slot: 42 | Confirmed Slot: 42 | Finalized Slot: 11 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 297 | ◎500.000442500
00:00:19 | Processed Slot: 43 | Confirmed Slot: 43 | Finalized Slot: 12 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 338 | ◎500.000537500
00:00:19 | Processed Slot: 43 | Confirmed Slot: 43 | Finalized Slot: 12 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 338 | ◎500.000537500
00:00:20 | Processed Slot: 44 | Confirmed Slot: 44 | Finalized Slot: 13 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 380 | ◎500.000635000
00:00:20 | Processed Slot: 45 | Confirmed Slot: 44 | Finalized Slot: 13 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 422 | ◎500.000635000
00:00:20 | Processed Slot: 45 | Confirmed Slot: 45 | Finalized Slot: 14 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 422 | ◎500.000732500
00:00:20 | Processed Slot: 46 | Confirmed Slot: 46 | Finalized Slot: 15 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 448 | ◎500.000790000
00:00:21 | Processed Slot: 46 | Confirmed Slot: 46 | Finalized Slot: 15 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 448 | ◎500.000790000
00:00:21 | Processed Slot: 47 | Confirmed Slot: 47 | Finalized Slot: 16 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 449 | ◎500.000785000
00:00:21 | Processed Slot: 48 | Confirmed Slot: 48 | Finalized Slot: 17 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 450 | ◎500.000780000
00:00:21 | Processed Slot: 48 | Confirmed Slot: 48 | Finalized Slot: 17 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 450 | ◎500.000780000
00:00:22 | Processed Slot: 49 | Confirmed Slot: 49 | Finalized Slot: 18 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 452 | ◎500.000780000
00:00:22 | Processed Slot: 49 | Confirmed Slot: 49 | Finalized Slot: 18 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 452 | ◎500.000780000
00:00:22 | Processed Slot: 50 | Confirmed Slot: 50 | Finalized Slot: 19 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 453 | ◎500.000775000
00:00:22 | Processed Slot: 51 | Confirmed Slot: 51 | Finalized Slot: 20 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 454 | ◎500.000770000
00:00:23 | Processed Slot: 51 | Confirmed Slot: 51 | Finalized Slot: 20 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 454 | ◎500.000770000
00:00:23 | Processed Slot: 52 | Confirmed Slot: 52 | Finalized Slot: 21 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 455 | ◎500.000765000
00:00:23 | Processed Slot: 53 | Confirmed Slot: 53 | Finalized Slot: 22 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 456 | ◎500.000760000
00:00:23 | Processed Slot: 53 | Confirmed Slot: 53 | Finalized Slot: 22 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 456 | ◎500.000760000
00:00:24 | Processed Slot: 54 | Confirmed Slot: 54 | Finalized Slot: 23 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 457 | ◎500.000755000
00:00:24 | Processed Slot: 54 | Confirmed Slot: 54 | Finalized Slot: 23 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 457 | ◎500.000755000
00:00:24 | Processed Slot: 55 | Confirmed Slot: 55 | Finalized Slot: 24 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 458 | ◎500.000750000
00:00:24 | Processed Slot: 56 | Confirmed Slot: 56 | Finalized Slot: 25 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 459 | ◎500.000745000
00:00:25 | Processed Slot: 56 | Confirmed Slot: 56 | Finalized Slot: 25 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 459 | ◎500.000745000
00:00:25 | Processed Slot: 57 | Confirmed Slot: 57 | Finalized Slot: 26 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 460 | ◎500.000740000
00:00:25 | Processed Slot: 57 | Confirmed Slot: 57 | Finalized Slot: 26 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 460 | ◎500.000740000
00:00:25 | Processed Slot: 58 | Confirmed Slot: 58 | Finalized Slot: 27 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 461 | ◎500.000735000
00:00:26 | Processed Slot: 59 | Confirmed Slot: 59 | Finalized Slot: 28 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 462 | ◎500.000730000
00:00:26 | Processed Slot: 59 | Confirmed Slot: 59 | Finalized Slot: 28 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 462 | ◎500.000730000
00:00:26 | Processed Slot: 60 | Confirmed Slot: 60 | Finalized Slot: 29 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 463 | ◎500.000725000
00:00:26 | Processed Slot: 61 | Confirmed Slot: 61 | Finalized Slot: 30 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 465 | ◎500.000725000
00:00:27 | Processed Slot: 61 | Confirmed Slot: 61 | Finalized Slot: 30 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 465 | ◎500.000725000
00:00:27 | Processed Slot: 62 | Confirmed Slot: 62 | Finalized Slot: 31 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 466 | ◎500.000720000
00:00:27 | Processed Slot: 62 | Confirmed Slot: 62 | Finalized Slot: 31 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 466 | ◎500.000720000
00:00:27 | Processed Slot: 63 | Confirmed Slot: 63 | Finalized Slot: 32 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 505 | ◎500.000810000
00:00:28 | Processed Slot: 64 | Confirmed Slot: 64 | Finalized Slot: 33 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 547 | ◎500.000907500
00:00:28 | Processed Slot: 64 | Confirmed Slot: 64 | Finalized Slot: 33 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 547 | ◎500.000907500
00:00:28 | Processed Slot: 65 | Confirmed Slot: 65 | Finalized Slot: 34 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 589 | ◎500.001005000
00:00:28 | Processed Slot: 65 | Confirmed Slot: 65 | Finalized Slot: 34 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 589 | ◎500.001005000
00:00:29 | Processed Slot: 66 | Confirmed Slot: 66 | Finalized Slot: 35 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 631 | ◎500.001102500
00:00:29 | Processed Slot: 67 | Confirmed Slot: 67 | Finalized Slot: 36 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 672 | ◎500.001197500
00:00:29 | Processed Slot: 67 | Confirmed Slot: 67 | Finalized Slot: 36 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 672 | ◎500.001197500
00:00:29 | Processed Slot: 68 | Confirmed Slot: 68 | Finalized Slot: 37 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 676 | ◎500.001200000
00:00:30 | Processed Slot: 69 | Confirmed Slot: 68 | Finalized Slot: 38 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 677 | ◎500.001200000
00:00:30 | Processed Slot: 69 | Confirmed Slot: 69 | Finalized Slot: 38 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 677 | ◎500.001195000
00:00:30 | Processed Slot: 70 | Confirmed Slot: 70 | Finalized Slot: 39 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 678 | ◎500.001190000
00:00:30 | Processed Slot: 70 | Confirmed Slot: 70 | Finalized Slot: 39 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 678 | ◎500.001190000
00:00:31 | Processed Slot: 71 | Confirmed Slot: 71 | Finalized Slot: 40 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 680 | ◎500.001187500
00:00:31 | Processed Slot: 72 | Confirmed Slot: 72 | Finalized Slot: 41 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 682 | ◎500.001187500
00:00:31 | Processed Slot: 72 | Confirmed Slot: 72 | Finalized Slot: 41 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 682 | ◎500.001187500
00:00:31 | Processed Slot: 73 | Confirmed Slot: 73 | Finalized Slot: 42 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 693 | ◎500.001207500
00:00:32 | Processed Slot: 74 | Confirmed Slot: 73 | Finalized Slot: 43 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 734 | ◎500.001207500
00:00:32 | Processed Slot: 74 | Confirmed Slot: 74 | Finalized Slot: 43 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 734 | ◎500.001302500
00:00:32 | Processed Slot: 75 | Confirmed Slot: 75 | Finalized Slot: 44 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 776 | ◎500.001400000
00:00:32 | Processed Slot: 75 | Confirmed Slot: 75 | Finalized Slot: 44 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 776 | ◎500.001400000
00:00:33 | Processed Slot: 76 | Confirmed Slot: 76 | Finalized Slot: 45 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 818 | ◎500.001497500
00:00:33 | Processed Slot: 77 | Confirmed Slot: 77 | Finalized Slot: 46 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 860 | ◎500.001595000
00:00:33 | Processed Slot: 77 | Confirmed Slot: 77 | Finalized Slot: 46 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 860 | ◎500.001595000
00:00:33 | Processed Slot: 78 | Confirmed Slot: 78 | Finalized Slot: 47 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 884 | ◎500.001647500
00:00:34 | Processed Slot: 78 | Confirmed Slot: 78 | Finalized Slot: 47 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 884 | ◎500.001647500
00:00:34 | Processed Slot: 79 | Confirmed Slot: 79 | Finalized Slot: 48 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 885 | ◎500.001642500
00:00:34 | Processed Slot: 80 | Confirmed Slot: 80 | Finalized Slot: 49 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 886 | ◎500.001637500
00:00:34 | Processed Slot: 80 | Confirmed Slot: 80 | Finalized Slot: 49 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 886 | ◎500.001637500
00:00:35 | Processed Slot: 81 | Confirmed Slot: 81 | Finalized Slot: 50 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 888 | ◎500.001635000
00:00:35 | Processed Slot: 82 | Confirmed Slot: 81 | Finalized Slot: 51 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 889 | ◎500.001635000
00:00:35 | Processed Slot: 82 | Confirmed Slot: 82 | Finalized Slot: 51 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 889 | ◎500.001630000
00:00:36 | Processed Slot: 83 | Confirmed Slot: 83 | Finalized Slot: 52 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 890 | ◎500.001625000
00:00:36 | Processed Slot: 83 | Confirmed Slot: 83 | Finalized Slot: 52 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 890 | ◎500.001625000
00:00:36 | Processed Slot: 84 | Confirmed Slot: 84 | Finalized Slot: 53 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 891 | ◎500.001620000
00:00:36 | Processed Slot: 85 | Confirmed Slot: 85 | Finalized Slot: 54 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 892 | ◎500.001615000
00:00:37 | Processed Slot: 85 | Confirmed Slot: 85 | Finalized Slot: 54 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 892 | ◎500.001615000
00:00:37 | Processed Slot: 86 | Confirmed Slot: 86 | Finalized Slot: 55 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 893 | ◎500.001610000
00:00:37 | Processed Slot: 86 | Confirmed Slot: 86 | Finalized Slot: 55 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 893 | ◎500.001610000
00:00:37 | Processed Slot: 87 | Confirmed Slot: 87 | Finalized Slot: 56 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 894 | ◎500.001605000
00:00:38 | Processed Slot: 88 | Confirmed Slot: 88 | Finalized Slot: 57 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 895 | ◎500.001600000
00:00:38 | Processed Slot: 88 | Confirmed Slot: 88 | Finalized Slot: 57 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 895 | ◎500.001600000
00:00:38 | Processed Slot: 89 | Confirmed Slot: 89 | Finalized Slot: 58 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 896 | ◎500.001595000
00:00:38 | Processed Slot: 90 | Confirmed Slot: 89 | Finalized Slot: 59 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 897 | ◎500.001595000
00:00:39 | Processed Slot: 90 | Confirmed Slot: 90 | Finalized Slot: 59 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 897 | ◎500.001590000
00:00:39 | Processed Slot: 91 | Confirmed Slot: 91 | Finalized Slot: 60 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 898 | ◎500.001585000
00:00:39 | Processed Slot: 91 | Confirmed Slot: 91 | Finalized Slot: 60 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 898 | ◎500.001585000
00:00:39 | Processed Slot: 92 | Confirmed Slot: 92 | Finalized Slot: 61 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 899 | ◎500.001580000
00:00:40 | Processed Slot: 93 | Confirmed Slot: 93 | Finalized Slot: 62 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 900 | ◎500.001575000
